patent_id,original,canonical,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
US10316031B2,CC1=CC=CN=C1.CC1=CC=CC=N1,Cc1cccnc1,-0.11490609,0.081777364,-0.2701496,0.027460271,0.079644464,0.0038582613,-0.053277504,0.16335076,0.00031821552,-0.024555078,0.05759332,0.014498568,0.06586452,0.014859048,0.045047697,0.066180274,0.119892165,0.02072,-0.099737376,-0.04726943,0.03938145,-0.053011537,-0.033218753,0.06719826,0.1411429,0.039733857,-0.009681015,0.062696196,-0.15564011,-0.042733464,-0.0065003713,0.09469995,0.050292283,0.030285934,-0.068640545,0.0053676907,-0.002488476,0.04727403,0.004930309,-0.01983408,-0.04918391,-0.016230917,-0.018558603,0.10581334,-0.03292778,-0.05111249,-0.0059689856,0.05391203,-0.04181392,-0.087044515,-0.15127982,-0.13272324,0.03080303,0.0323451,0.0024060688,-0.12457283,0.11131362,0.052497238,0.13664939,0.018093495,-0.05302045,-0.108392864,0.06841308,-0.19338648,0.010760816,0.037575506,0.11854547,-0.09129946,0.02572092,-0.10665163,-0.1330013,0.13238133,0.24429317,-0.04329297,-0.028803388,0.109983675,0.06256985,-0.07104128,0.018510925,0.051836632,0.004562198,-0.020571265,-0.021379657,0.109531984,0.17245035,-0.03105135,-0.015628926,-0.020351129,-0.038654972,0.085468255,0.0033243438,0.015978465,0.0008355222,0.05822939,0.0012640676,-0.11847641,-0.026878873,0.10793552,0.15860154,-0.07180167,-0.04598188,0.11293749,-0.07807604,-0.019280022,0.03379999,-0.43612692,0.05627099,-0.00636704,-0.10260988,0.028459987,-0.01017902,0.10902395,0.07266572,0.007486394,0.053957652,0.0528594,-0.0956769,-0.013756827,-0.112322465,-0.03716315,-0.009574939,0.018432572,-0.09842836,0.072511666,-0.021108203,-0.021317795,0.02937423,-0.078652434
US10316031B2,CC1=CC=NC(=C1)C,Cc1ccnc(C)c1,-0.10836172,0.109491624,-0.39730328,0.07303429,0.05114811,-0.04764794,-0.009264533,0.11373913,-0.02943152,-0.0021796424,-0.0134761585,-0.11843964,0.047426138,-0.10666959,0.027351642,0.013340411,0.1041162,0.059868816,-0.014828293,-0.026335398,0.06501247,-0.027737012,-0.015422088,0.111811936,0.016181894,0.03967345,0.037705254,0.0054427455,-0.09104098,-0.027988838,-0.017942427,0.09368711,0.045523018,-0.018408041,-0.013560927,-0.061339658,0.01884947,0.08203072,0.019620154,0.045305166,0.022896199,-0.08687406,-0.10649263,0.014679833,-0.0673795,-0.041044768,0.015516119,0.018968988,-0.055642307,-0.091012225,-0.18192132,-0.025378345,0.060826216,0.06766318,0.055418067,-0.09485243,0.007900778,0.12760168,0.098843575,0.015338519,-0.030793155,-0.10744115,0.058740046,-0.19787543,0.078479536,0.012367943,0.07804258,-0.1039261,0.031023266,-0.05862641,-0.070154704,0.12824914,0.23852466,-0.024686243,0.030710159,0.038505875,0.063381,-0.037982162,0.0118052615,0.06708173,0.07380096,-0.034416486,-0.0443206,0.06534446,0.14671873,0.053625572,-0.0061262334,-0.03516303,-0.027125392,-0.014311786,-0.08737096,0.020342357,0.023177363,0.06499664,0.12564279,-0.096193135,0.014987458,0.023226717,0.11363469,-0.04221529,0.08971569,0.2013756,0.048714075,-0.07690202,0.0042879176,-0.40271384,0.07715934,-0.004630863,-0.057715513,0.0018718725,-0.020279376,0.10160619,0.054960955,-0.018033296,0.05640062,0.050320957,-0.048072703,0.021972265,-0.18926491,-0.017193701,-0.029710568,0.03760662,-0.10176526,0.033744164,-0.06104857,-0.0062908153,0.017225357,-0.070865616
US10316031B2,CC1=CC=NC(=C1)C(=O)N,Cc1ccnc(C(N)=O)c1,-0.046302445,0.04685104,-0.30872992,0.08679951,0.020215884,-0.021213744,-0.057871517,-0.047562543,-0.07269072,0.025122486,-0.09214463,-0.16901031,0.010720253,-0.040931985,0.015587767,-0.01230967,0.024187,0.06255414,-0.09083036,0.07504175,0.034141205,0.12038215,-0.029117811,0.12168693,0.01708025,-0.038435735,0.01818821,-0.054237567,-0.008882535,-0.012053693,0.040548086,0.038312953,0.06624205,0.003029224,-0.082742095,0.028454635,-0.046283882,0.0076095634,-0.0012484636,-0.051847316,0.06429169,-0.061478198,-0.06590562,0.017742498,-0.032427415,0.010150136,0.0058049923,0.06701057,0.0012691469,-0.048898622,-0.23352632,-0.033626806,-0.0012729544,0.040850062,-0.015862277,-0.113676324,0.0111535955,0.05556753,0.11583051,0.1230808,-0.102669485,-0.10200255,0.047669318,-0.093743384,0.12188057,0.05206808,0.047419555,-0.091530204,0.05751689,-0.11527145,0.023706986,0.2961667,0.12657306,-0.035791542,0.06806503,0.09488097,0.08249947,-0.048604596,0.012928598,0.0836463,0.06588154,-0.06639888,-0.12115321,0.025199067,0.06516378,0.15340689,-0.011809351,-0.030713154,0.06558579,-0.038197987,-0.19676158,0.008687916,-0.004209098,0.078358226,0.19493096,0.028331414,-0.026998516,0.031370703,0.110301726,-0.0043427637,0.02971246,0.08997817,0.038045563,-0.07606243,0.082374685,-0.3820529,0.07664405,0.03157765,0.016396938,0.040565714,0.047884982,0.19246706,0.05225493,-0.0034109748,0.07051726,0.046942007,0.03794776,-0.046611834,-0.12921377,0.0057094772,0.03246936,0.0015577931,-0.03418621,-0.009620081,0.011789013,-0.028769428,-0.011656229,-0.1542941
US10316031B2,CC1=CC=NC=C1C,Cc1ccncc1C,-0.041075002,0.088617645,-0.28343752,0.014727355,0.044824157,-0.03994074,-0.019483281,0.16035892,-0.052553203,-0.052988358,0.07062191,0.022046741,0.03835568,-0.07484629,-0.026126122,0.03686213,0.077155955,-0.012776689,-0.06792615,-0.019627228,0.045704916,0.021017183,-0.04812167,0.095339976,0.07957455,0.08113913,0.013021655,0.031502377,-0.13162047,0.0023627754,0.009389632,0.15178147,-0.024623608,0.0038876391,-0.061508343,-0.06459779,0.039738584,0.105824925,-0.050934732,-0.025022307,-0.05940654,-0.029865421,-0.06890781,-0.014457776,-0.068653405,-0.026730996,-0.00024794252,0.114145435,-0.06802757,-0.0872291,-0.050397754,-0.090406045,0.105045855,0.075136885,0.03571373,-0.02859319,0.07731319,0.15110092,0.13431211,-0.04855893,0.01892335,-0.09077183,0.10833178,-0.20228933,0.00037665194,-0.030494895,0.025038283,-0.070808806,-0.034568984,-0.13011459,-0.09488446,0.20004113,0.16159458,-0.002626443,0.013247543,0.05465636,0.08660608,-0.025053889,-0.017616713,0.0025342305,0.043794826,-0.040149134,0.03289272,0.1227766,0.13535348,-0.081358775,0.03379848,0.115442276,-0.019247644,0.10857427,0.03049459,0.122871324,0.0043874225,0.076296024,0.08300176,-0.08191741,-0.07636611,0.0694669,0.1937915,-0.086802125,0.05881981,0.124960944,-0.036375422,-0.026911426,0.028579473,-0.41784918,0.051695257,-0.018273316,-0.09552648,0.058113456,-0.024967495,0.0068947664,0.04690539,-0.0035233302,0.08113981,0.0848191,-0.11104981,0.011469066,-0.12879089,-0.036823984,-0.012392594,0.056569938,-0.10785679,0.0027060409,-0.12842989,0.041830994,0.08226174,-0.0532809
US10316031B2,CC1=CC=NC=C1[CH2],[CH2]c1cnccc1C,-0.030172195,0.06372161,-0.28339514,-0.019721266,-0.03850835,-0.11891423,-0.03842726,0.16682711,0.074968904,0.022580057,-0.04409685,0.004190993,0.056799717,-0.011346066,0.01731277,0.020849774,0.089448355,-0.025519248,-0.042138863,0.015325145,0.08046698,0.027918037,-0.0333835,0.06698382,0.1274116,0.06615142,-0.012875814,0.07865338,-0.08824318,0.053430855,0.006083781,0.10922958,-0.051735993,0.02600772,-0.09823078,0.0044599134,-0.042273905,0.047089368,0.005046839,0.04079892,-0.016971517,-0.024223914,-0.0011417978,0.11539549,0.004033301,-0.07925358,0.017983802,0.16972524,-0.03063808,-0.041512772,-0.22606346,-0.018193083,0.14456613,-0.009586548,0.01337589,0.00048000325,0.1566451,0.17593737,0.06313395,-0.010565935,-0.091772534,-0.1302152,0.08043145,-0.17828943,0.06401184,0.013243321,-0.007482889,-0.010657469,-0.034787767,-0.060013324,-0.07778966,0.16859663,0.13596886,-0.08374907,0.025659746,0.21441285,0.045640048,-0.04270738,-0.017758016,0.006948996,0.09879415,-0.09468426,-0.013523052,0.11889249,0.1035038,0.008305663,0.069177054,0.055048145,0.093274206,0.16045614,-0.03177515,0.023726752,-0.043619413,0.028327009,0.1358194,0.040687498,-0.0037863601,0.006121901,0.2141063,-0.05008553,-0.016490791,0.066942535,-0.096691616,-0.055672687,-0.019122552,-0.3969713,0.11158712,0.08843639,-0.06930734,0.038188167,0.023799166,-0.028524982,0.067866564,-0.04907678,0.035110064,0.030876067,-0.062196817,-0.04539224,-0.040291004,0.023047935,0.008394848,0.07180367,-0.046807636,-0.027155943,-0.009357433,0.055958666,0.06857862,-0.043170493
US10316031B2,CC1=CC=NN1,Cc1ccn[nH]1,-0.13194852,0.056566916,-0.35039023,0.032572567,0.069778085,0.030459462,-0.018596334,0.20558994,-0.11737032,-0.019656152,0.028446466,-0.08614485,0.050034244,-0.030447377,0.101812825,0.06801834,0.11163352,0.05663511,-0.047433555,-0.066635355,0.06845382,-0.03132355,-0.006081991,0.09418662,0.09533373,0.06270255,0.029071506,0.07598043,-0.073152535,-0.063994646,-0.050646823,0.10731966,8.548876e-05,-0.04737401,-0.05011638,-0.019232297,0.01585788,0.030182678,-0.068667054,-0.052572962,0.03742368,-0.0751766,-0.109965004,0.04361096,-0.021288529,-0.09527144,-0.061186086,0.049822733,0.020973956,-0.0253027,-0.17934874,-0.07508152,0.04220578,0.092135526,0.01309294,-0.09112554,0.09760747,0.051108032,0.13330773,0.02872762,-0.10484488,-0.10293443,0.059728194,-0.13375919,0.09199577,-0.020743148,0.07740621,-0.021656234,0.0139453225,0.0041178768,-0.004006777,0.06445025,0.21575584,-0.02451061,0.017250117,0.08755762,0.1661207,-0.03303279,0.023891442,0.023303952,-0.006310829,-0.04283552,-0.09350671,0.0249296,0.083179936,0.008597475,0.038261313,-0.038611364,-0.044963095,-0.034705,-0.016327117,0.025820073,0.03685215,0.11097489,0.03972577,-0.085005715,0.0032694489,0.10264753,0.12495735,-0.02504117,0.039854147,0.12980397,0.015883952,-0.11119755,0.077403694,-0.4304705,0.07620841,0.037466288,-0.11175057,0.034883335,-0.010797439,0.07659819,0.035969228,-0.051797614,0.020636272,0.00013317012,-0.09634453,0.0031920085,-0.190086,-0.055059116,0.063943975,0.017490668,-0.06444237,-0.0051756385,0.010071959,-0.069896884,0.01581681,-0.09518574
US10316031B2,CC1=C(C)NN=C1,Cc1cn[nH]c1C,-0.0357944,0.019503284,-0.27845517,0.0015786553,0.04302418,0.037525948,-0.039014947,0.24318388,-0.16571698,-0.0978814,0.10465006,0.040344436,-0.025539296,-0.069978364,0.04520424,0.04734204,0.05378625,-0.07342199,-0.09594423,-0.07453644,0.051538892,0.051063314,-0.008641127,0.06576674,0.097973965,0.104105905,-0.0046731327,0.029500527,-0.06075716,0.060877748,-0.056826793,0.11659283,-0.045371804,0.013236426,-0.06695776,-0.05262147,0.069945,0.03403165,-0.0864977,-0.07369491,-0.06722037,-0.060043283,-0.10597625,-0.10187058,-0.070366494,-0.04095326,-0.07968289,0.16708711,-0.04753826,-0.032833043,-0.003203582,-0.14805886,0.036013797,0.08013503,0.018394703,0.026331533,0.08117576,0.14574142,0.13334177,-0.050707906,0.037289638,-0.04483161,0.05619814,-0.094741754,0.013795723,-0.043479927,0.033422418,0.01812102,-0.03827022,-0.113726,-0.060544934,0.18285653,0.09999432,-0.0030145028,0.04725159,0.05810736,0.14261279,-0.055977736,-0.0039237915,-0.09640323,0.044067416,-0.018625956,0.028353965,0.086562574,0.10334461,-0.092562586,0.061196506,0.13352677,-0.06395979,0.09256465,0.048113786,0.09569377,-0.004419842,0.121677555,0.0684703,-0.068040654,-0.026852429,0.10104372,0.10535543,-0.05807651,0.06102163,0.08292567,-0.06953252,-0.04753614,0.085195564,-0.401247,0.031638596,0.014540623,-0.09697209,0.081566565,-0.072889216,-0.01828674,0.04753853,-0.026700655,0.08965348,0.023817524,-0.08119404,-0.029333204,-0.102585874,-0.033525683,-0.015300134,0.04319006,-0.08177675,0.0010265099,-0.15969442,0.07361251,0.10717,-0.055665925
US10316031B2,CC1=CC(=NN1)C,Cc1cc(C)[nH]n1,-0.098497674,0.0051786555,-0.35441622,0.0331444,0.0051670233,0.04841568,-0.047292985,0.2212115,-0.15595767,-0.054737277,0.026557455,-0.08946383,-0.057356652,-0.06365803,0.10577401,0.056614224,0.109704435,-0.02614126,-0.029606264,-0.062218074,0.0809774,0.011873325,0.034386013,0.030757068,0.039099358,0.04855405,0.00997661,-0.037183896,-0.039791457,0.034190718,-0.08195955,0.066176735,0.015682759,-0.020503132,0.0113695385,-0.07050532,0.07476527,0.03960988,-0.027936118,-0.06655289,0.02629764,-0.13810572,-0.14911725,-0.03802753,-0.112140104,-0.038436234,-0.1029608,0.0916108,-0.0033227045,-0.023672776,-0.10259044,-0.12648948,-0.0231204,0.07827907,0.10099447,0.0017134836,0.032340683,0.11723813,0.118382186,0.025461622,0.016453648,-0.0888817,-0.02727058,-0.08313291,0.107769944,-0.021748148,0.077190384,0.0009369347,0.034215286,-0.00081498455,-0.00028113803,0.109545395,0.15093587,-0.04606542,0.079272516,0.06323523,0.15163259,-0.07786381,0.030590508,-0.025466898,0.051699568,0.016486742,-0.04331858,0.022340383,0.09849913,0.020526957,0.046398025,-0.0390834,-0.07232625,-0.084547795,-0.06725565,0.02615048,0.004187839,0.08878795,0.12070926,-0.057167336,0.089487635,0.07670035,0.04628,-0.057110135,0.10241547,0.14837122,0.035486665,-0.11038828,0.11205138,-0.4028415,0.085483305,0.02298293,-0.048709802,0.06714588,-0.075426996,0.11185691,0.08241822,-0.07476002,0.053986736,-0.031454954,-0.033557005,0.013437393,-0.1921639,-0.0070141866,-0.021739734,0.03744573,-0.094459355,0.041921414,-0.09905778,-0.016985677,0.058691937,-0.098579586
US10316031B2,CC1=CC(=NN1)C(=O)O,Cc1cc(C(=O)O)n[nH]1,-0.0910497,-0.023130253,-0.28194463,-0.010672677,-0.03587743,0.09172378,-0.09116165,0.09606692,-0.18405801,0.06327002,-0.0693303,-0.1412888,-0.07448034,0.040558677,0.032733787,0.062403638,0.0044401134,-0.030183082,-0.07989447,-0.0068946476,0.042126566,0.1391125,0.002052176,0.060312632,-0.0063074064,-0.0066750115,0.01802444,-0.07296695,0.022306904,0.029602345,-0.03292361,0.069088794,0.026247375,-0.017967695,-0.11158471,-0.007286489,0.04138,0.008248527,-0.017457806,-0.14431907,0.024418222,-0.14870426,-0.10106329,-0.080516316,-0.05641301,0.049921248,-0.11846546,0.062032126,0.07091634,0.019397464,-0.16702081,-0.105145335,-0.056013625,0.083278134,0.012947818,-0.09099463,0.002911029,-0.01955066,0.08865511,0.058312528,-0.11693708,-0.052209716,-0.020889007,-0.0038982488,0.16175994,0.013435318,0.00034918354,0.018518915,0.06433922,-0.05575713,0.04255985,0.2901709,0.058089077,-0.052759882,0.0889976,0.120209225,0.10096596,-0.058387604,-0.021238148,-0.01883046,0.041837655,0.01374518,-0.1584062,-0.04367639,0.0015276611,0.011746101,-0.024836374,-0.037979968,0.028408736,-0.10483621,-0.119464666,-0.053231712,0.032220356,0.0485964,0.16353357,0.044880033,0.01957787,-0.0070794653,0.028825957,-0.0026924734,0.07389734,0.076975584,0.032571275,-0.1248982,0.10674964,-0.3803102,0.10370765,0.032591205,0.00704905,0.112485774,0.038356762,0.21720359,0.082668185,-0.00964065,0.106425695,0.0028649217,0.004344308,-0.053367916,-0.12579606,-0.025882147,0.016552718,0.01405897,-0.007997581,0.013020584,0.0017858831,-0.0021854318,0.038018983,-0.14236929
US10316031B2,CC1=CC(=NN1)C(=O)NC.CC1=CC(=NN1)C(=O)N,CNC(=O)c1cc(C)[nH]n1,-0.056704607,0.012670047,-0.23637117,-0.0173188,-0.020886548,0.118452705,-0.04000144,0.090716235,-0.21413136,0.03582146,-0.03472592,-0.09247795,-0.107279554,0.018483479,0.1371525,0.03551686,-0.0034417522,0.023859568,0.040513646,-0.042542197,0.037124883,0.04311715,-0.0074478504,0.06893735,0.026311299,-0.0043994808,0.012606336,-0.050174765,0.06948801,0.019920303,-0.036518592,0.012755606,-0.03364017,-0.05055954,-0.091098554,0.06244862,0.014358038,-0.010947233,-0.040563434,-0.071364254,0.013782337,-0.09196925,-0.15414198,-0.030381087,-0.04281585,0.039400153,-0.103467636,0.12531266,0.074139476,0.042795796,-0.18289936,-0.04586838,-0.05328862,0.10787673,0.06607763,-0.048447493,0.019577041,-0.008587822,0.09098074,0.054392807,-0.03268823,0.008462911,-0.03279381,-0.0026930464,0.11832236,0.03764353,0.044328142,0.05676314,0.05586719,-0.0072674085,0.08775711,0.28129697,0.11668261,-0.07416566,0.06560066,0.09737728,0.14148654,-0.07347526,0.045282263,-0.055039532,0.036884077,0.035366304,-0.1855552,-0.048815098,0.052256744,0.015777182,0.05718866,0.040039953,-0.04252231,-0.14358425,-0.059509687,-0.021564556,0.03249575,0.12838794,0.10715778,0.082226455,0.010098106,0.054016713,0.03299814,-0.08315231,0.0926277,0.12484769,-0.0031743457,-0.12346264,0.08729281,-0.4470508,0.101536885,0.036003135,-0.05153481,0.11744267,0.019704474,0.17217131,0.06786158,-0.022027392,0.060594413,-0.025176298,-0.02897816,-0.04238858,-0.10734488,0.021766422,0.0517239,-0.030641505,-0.037370373,0.009301724,0.029086143,0.039372016,0.07241694,-0.06940527
US10316031B2,CC1=CC(=NN1)C(=O)N(C)C,Cc1cc(C(=O)N(C)C)n[nH]1,-0.0269628,-0.00332661,-0.2669635,-0.019812115,-0.010988797,0.05737591,-0.08165421,0.04175187,-0.19352247,0.07153276,-0.049499527,-0.0754887,-0.13545245,-0.07793472,0.11822879,-0.036425654,0.09149881,-0.021041304,0.00015451814,0.012123449,0.07174974,0.03445734,0.066696346,0.049298115,0.0005807502,0.050633185,-0.041782808,-0.11252567,0.010678176,0.06688145,-0.026690265,-0.056304324,-0.014530936,0.024754925,-0.042498328,0.018671956,0.05462927,0.009389776,-0.0149026755,-0.05051791,-0.01580129,-0.042664815,-0.11621509,-0.02085561,-0.09560527,0.003509375,-0.027566005,0.1403272,0.057521604,0.04161673,-0.16224422,-0.0742287,-0.06121217,0.028213397,0.12771489,-0.05344904,-0.020591786,-0.0030324531,0.033227604,0.1560157,0.06100933,0.055574954,-0.030381456,-0.01705985,0.10147235,0.07456074,0.06898726,0.004110831,0.010193258,-0.07442109,0.07951348,0.26438248,0.11232606,-0.07660875,0.036939144,0.09954241,0.08090137,-0.09891936,0.013456939,0.02832887,0.07993556,0.04480037,-0.11541218,-0.0941244,0.020312771,0.039459687,0.049521398,-0.07077658,0.0033209387,-0.11416098,-0.056957852,0.08987459,-0.0024639342,0.11143207,0.039989937,0.04444129,0.06939062,0.008138398,0.097346075,-0.09161526,0.059916563,0.099780865,0.013128941,-0.108430535,0.08965634,-0.44284952,-0.008597325,0.037175644,-0.116476916,0.08315907,0.008026746,0.2120888,0.06668912,-0.03209799,0.013537593,-0.061141524,-0.0064341924,-0.035236243,-0.13633387,0.008739789,0.08647115,0.0117042735,-0.0033419454,-0.0007100776,-0.041536257,0.053041466,0.06923599,-0.18215746
US10316031B2,CC1=CNN=C1,Cc1cn[nH]c1,-0.16515641,0.017438829,-0.33207896,0.052634537,0.02135466,0.036607455,-0.049099132,0.21532816,-0.09185073,-0.053629052,0.049189802,-0.11971958,0.0069654942,-0.024170067,0.12083608,0.050327603,0.09632234,0.038158964,-0.043306682,-0.06823908,0.06248934,-0.032719016,0.0049317074,0.06385958,0.08626883,0.04911928,0.013368607,0.06669932,-0.080671795,-0.015208373,-0.084345885,0.089264736,-0.019919004,0.008294093,-0.018627264,-0.031728677,0.041448295,0.026028624,-0.08108266,-0.05246469,0.0030095791,-0.10058988,-0.10649408,0.045145817,-0.08397106,-0.04954518,-0.09364734,0.04495567,0.014915282,-0.06482987,-0.16864845,-0.12832928,0.02319122,0.055612583,0.008855154,-0.057021935,0.05652125,0.049775925,0.10864018,0.031574342,-0.019306675,-0.099836275,0.05823805,-0.043382242,0.100710005,-0.016191216,0.077457994,0.023161601,-0.029365102,-0.0065843905,0.007489681,0.06917501,0.20954998,-0.04486601,0.060960684,0.10020317,0.22542009,-0.06637835,0.022323253,0.008352901,-0.021963859,-0.015000882,-0.06761471,0.024704786,0.10328582,0.0014505418,0.045825247,-0.0476853,-0.03497823,-0.00041157252,-0.03687859,0.033331227,0.04333079,0.057172626,0.044912558,-0.05264117,0.107627094,0.10585335,0.09361875,0.0053395345,0.03505441,0.12617125,-0.041677248,-0.11443825,0.089114964,-0.42591166,0.054784946,0.061717384,-0.07693128,0.02884439,-0.060556572,0.1217142,0.032300726,-0.039527137,0.052188776,-0.002015691,-0.08985045,-0.017450333,-0.18524699,-0.063166834,0.05420493,0.011439923,-0.11072214,0.025920637,-0.014013563,-0.10370287,0.016979128,-0.12517315
US10316031B2,CC1=C(C(=O)N)NN=C1,Cc1cn[nH]c1C(N)=O,0.014723854,-0.06777832,-0.21573439,-0.039295916,-0.01151363,0.06934947,-0.09705534,0.07365442,-0.1631833,-0.012673634,0.01594517,-0.0732439,-0.09016936,-0.0022827159,0.08573052,0.030572763,-0.058719203,-0.074258775,-0.13421005,-0.0014189049,0.009766305,0.16655517,-0.065644026,0.07336162,0.08451928,0.010071672,-0.014502022,-0.015929228,0.010877676,0.07106464,-0.0049662273,0.04621888,-0.046911996,0.047941063,-0.13803318,0.037562788,-0.0008848884,-0.027053706,-0.08186251,-0.13269626,-0.029443942,-0.055655207,-0.06915876,-0.095180295,-0.02560608,0.06831405,-0.157589,0.17558682,0.028988197,0.026661614,-0.15194482,-0.13867903,-0.0030920678,0.053951338,-0.046523437,-0.048072953,0.08624335,0.012931606,0.12270225,0.062148865,-0.06504241,-0.034241717,0.0726586,0.0351789,0.08973517,-0.0018593516,-0.03832037,0.052788164,-0.042243153,-0.17619073,0.03815696,0.3237945,0.048775475,-0.027110597,0.059085596,0.10578334,0.19554129,-0.071739234,-0.012040113,-0.0657672,0.061625626,-0.05474472,-0.08911803,0.0453005,0.0213426,-0.0055293986,0.062024947,0.09446833,-0.011181773,0.092094325,-0.078441925,0.02112351,-0.010417561,0.08281897,0.15703349,0.04237115,-0.035740957,0.081084505,0.0680029,0.018305343,0.016571837,0.027956974,-0.08691144,-0.102286406,0.14204553,-0.37711915,0.041251104,0.060221512,0.023223922,0.08572313,0.011787186,0.11269104,0.027928984,0.009897627,0.111303605,0.030047838,0.07844249,-0.08011126,-0.02760551,-0.06503976,0.024422126,-0.0014004902,-0.028735952,0.015615026,-0.04059402,0.06609957,0.0861245,-0.13231793
US10316031B2,CC1=NC=CO1,Cc1ncco1,-0.0769181,0.056637403,-0.35747644,0.03661051,0.121552624,-0.031897444,-0.045667145,0.114207454,-0.00763308,-0.00569193,-0.044197697,-0.054124966,0.017190266,-0.13153984,0.055060495,-0.03046624,0.02780079,0.0646765,-0.026522,-0.029604325,-0.04987576,0.06974051,-0.08027162,0.15433574,0.11653698,0.043667078,0.01167064,0.055875912,-0.11771551,0.036232345,-0.085169315,0.074645065,0.043063626,0.021322217,-0.13065037,0.013032839,-0.04332608,0.054810036,-0.09204698,0.020177325,-0.021935994,-0.016698524,-0.076562,-0.00531777,-0.03435064,-0.11001809,0.020967484,0.028162003,0.025223471,-0.048299946,-0.13543606,0.03350223,0.071849465,0.05968326,0.10178086,-0.022137236,0.07969984,0.10721974,0.10342877,0.013606617,-0.14724642,-0.052577853,0.051098686,-0.21592857,-0.035194725,-0.043465424,0.033346802,0.013504744,-0.0609365,-0.115786895,-0.099845566,0.08681224,0.20584086,0.04162104,-0.06974039,0.045087617,0.052063927,-0.09292321,0.017044539,0.070743814,0.08341407,-0.029546106,0.011409364,0.11288482,0.13180096,-0.010676472,0.007643825,-0.012073098,-0.044077463,-0.05150496,-0.043874122,0.02881591,0.07722364,0.056350917,0.0129109435,-0.13408184,-0.041829865,0.07534942,0.13008751,-0.009750691,-0.0036151551,0.08283906,-0.03571402,-0.051095963,0.047118284,-0.42044976,0.08036688,0.039589662,-0.06166218,0.036727738,0.0118514495,0.00523725,0.16603948,0.02365581,0.0011929978,0.12159586,-0.117033124,0.060264267,-0.08937851,-0.12154075,-0.09911808,0.06409635,-0.018553186,0.030481983,-0.03419289,-0.0048454683,0.04238605,-0.07770428
US10316031B2,CC1=NC(=CO1)C(=O)N.CC1=COC(=N1)C,Cc1nc(C(N)=O)co1,0.012385138,0.05614113,-0.2060523,0.03131529,0.044726152,0.04196484,-0.15391538,-0.05506066,-0.0627681,0.019747658,-0.09490957,-0.095581725,-0.06844422,-0.04716638,-0.012327492,0.038666204,0.007943364,-0.03451135,-0.12174501,0.026752306,-0.04433754,0.18442881,0.01533393,0.1250223,0.10448286,-0.06406936,0.0075003253,-0.057115886,0.044398695,0.073306605,0.047328345,0.06384885,0.02203421,0.04767442,-0.1234025,0.059740063,-0.05588528,-0.022037622,-0.058362965,-0.07289369,-0.044016667,-0.06384911,-0.04891238,-0.10875152,-0.06474483,-0.012878043,-0.03646362,0.09650482,0.033249266,-0.0053006513,-0.17144315,0.0029484343,0.0026909208,0.02712902,0.042347267,-0.08576941,-0.030747697,0.0958819,0.10447391,0.093895845,-0.11640001,-0.04098045,0.02379999,-0.18074141,0.01569459,-0.0045757643,-0.044505455,0.035379086,0.037565507,-0.19353616,0.03177426,0.31943777,0.09442372,-0.044607166,0.06710231,0.067187235,0.023986334,-0.06335957,-0.010698059,0.029505357,0.117376104,-0.004935995,-0.08783467,0.010053539,0.021593912,0.09268207,0.013159224,0.010001782,0.016261322,-0.0655367,-0.14564027,0.029022379,-0.026679171,0.09051432,0.1462895,-0.019512447,-0.06455896,0.04165022,0.033181988,-0.123396456,0.017529467,0.06550505,-0.029437222,-0.08716561,0.17156658,-0.40364173,0.11567082,-0.025445748,0.047830544,0.116544455,0.065657295,0.110090315,0.103218526,0.009733244,0.02635338,0.11103112,0.031958822,0.007282069,-0.028101344,-0.0112666115,-0.10308826,0.08388855,0.036932275,-0.023398483,0.009674644,0.04581503,0.049065463,-0.14193329
